name	regLocation	regCapital	industry	businessScope
重庆中数五麟电影院线有限公司	重庆市渝中区临江门2号负四层、负三层、负二层	1300.0	广播、电视、电影和影视录音制作业	电影放映（有效期至2011-06-21止），预包装食品、散装食品零售（有效期至2013-08-06止）。『以上范围法律、法规禁止经营的不得经营；法律、法规规定应经审批而未获审批前不得经营』★★
北京七星晁梦娱乐有限公司	北京市昌平区北七家镇燕丹村西	10 万元 人民币	广播、电视、电影和影视录音制作业	量贩式KTV；销售预包装食品；组织文化艺术交流活动（不含演出）。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
上海当天影业有限公司北京分公司	北京市朝阳区垡头化工路甲五号(六零三厂区)13幢三层1137号	None	广播、电视、电影和影视录音制作业	电影发行；项目投资；投资管理；组织文化艺术交流活动（不含演出）。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
中影新锐（北京）影业有限公司	北京市海淀区莲花池西路16号1号楼5020号	500 万元 人民币	广播、电视、电影和影视录音制作业	制作、发行广播电视节目（动画片、电视综艺、专题片）；组织文化艺术交流活动（不含演出）；承办展览展示；会议服务；影视策划；企业策划；影视的技术咨询、技术服务、技术开发。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
北京华玺轩影视文化有限公司	北京市朝阳区三间房东路142号16幢	10 万元 人民币	广播、电视、电影和影视录音制作业	None
中影数字院线（北京）有限公司	北京市海淀区新街口外大街25号北楼504室	700 万元	广播、电视、电影和影视录音制作业	影片发行。
佛山市星星文化传播有限公司	佛山市禅城区季华七路北侧星星工业园（自编2号）	3000万人民币元	广播、电视、电影和影视录音制作业	电影院投资、管理策划，对电影及影视节目的投资；多媒体制作（不含视听节目），文化传播服务，文化活动组织策划、推广、咨询服务；广告制作、广告发布、广告代理；企业管理咨询，影视文化信息咨询；电影票务代理；百货零售；礼仪服务。 (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓
北京弘视际影业有限公司	北京市通州区中关村科技园区通州园光机电一体化产业基地政府路2号120室	300 万元 人民币	广播、电视、电影和影视录音制作业	制作、发行动画片、专题片、电视综艺、不得制作时政新闻及同类专题、专栏等广播电视节目（广播电视节目及电视剧制作许可证有效期至2015年01月24日）。 影视策划；组织文化艺术交流活动（不含棋牌）；承办展览展示。 
惠州太东橙天嘉禾影城有限公司	惠州大亚湾西区响水河太东时尚岛二期13栋1-2层	100万人民币元	广播、电视、电影和影视录音制作业	投资开办影城（具体项目另行审批）；企业管理服务；广告业（户外广告须审批经营）；会议服务；物业管理；销售（不含商场、仓库经营）：工艺品、玩具、服饰。（依法须经批准的项目，经相关部门批准后方可开展经营活动。） (依法须经批准的项目，经相关部门批准后方可开展经营活动)〓
国营北京被服厂礼堂	北京市朝阳区关东店南街	None	广播、电视、电影和影视录音制作业	放映电影；出租场地、台球。
北京巨灵影业有限公司	北京市东城区安定路20号院6号楼6层631	300 万元	广播、电视、电影和影视录音制作业	电影摄制；电影发行；广播电视节目制作；影视策划；组织文化艺术交流；承办展览展示；会议服务；公共关系服务；设计；制作；代理；发布广告；票务代理；电脑动画设计；产品设计；工艺美术设计；舞台设计；灯光音响设计；市场营销策划；经济信息咨询；技术推广服务；文艺创作；舞蹈培训；声乐培训。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
保山今典影院有限公司	云南省保山市隆阳区九龙新天地国际街区一楼	50万	广播、电视、电影和影视录音制作业	电影放映；预包装食品、散装食品、乳制品（不包含婴幼儿配方乳粉）零售，日用百货、文化用品销售；设计、制作、代理、发布国内各类广告；场地租赁，展览展示服务；影院管理、培训。
成都王府井影业有限公司	成都市锦江区总府街15号	1582.59 万元人民币	广播、电视、电影和影视录音制作业	电影放映、制片、发行；录像放映制片；实业投资；电子游戏；销售：音响器材、电子产品及通讯器材（不含无线电发射设备）、饮料、定型包装食品、日用百货、服装、家俱、五金交电、计算机软硬件、建辅建材、鞋帽；设计、制作、代理、发布国内各类广告业务（不含气球广告）。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。
东阳百艺影视策划有限公司	浙江横店影视产业实验区C2-027	50 万元人民币	广播、电视、电影和影视录音制作业	一般经营项目：影视策划；制作、代理、发布：影视广告；影视服装道具制作、销售、租赁；影视器材销售、租赁；影视文化信息交流、咨询；企业形象策划；会展会务服务、摄影摄像服务；影视工艺品制作、销售。
北京爱愿录像厅	北京市怀柔区怀柔镇北斜街12号	3 万元	广播、电视、电影和影视录音制作业	放映录像带及VCD光盘。
北京华映联合影视策划有限公司	北京市朝阳区成寿寺路137号521室	100 万元	广播、电视、电影和影视录音制作业	文艺创作；经济贸易咨询；版权贸易。
北京千羽千寻影视传媒有限公司	北京市海淀区厢黄旗2号楼1层X05-4-013室	300 万元 人民币	广播、电视、电影和影视录音制作业	制作，发行动画片、专题片、电视综艺，不得制作时政新闻及同类专题、专栏等广播电视节目。（广播电视节目及电视剧制作许可证有效期至2015年11月29日）；组织文化艺术交流活动（不含营业性演出）；影视策划；设计、制作、代理、发布广告；企业策划；投资咨询；技术推广、技术服务；承办展览展示活动。（依法须经批准的项目，经相关部门批准后方可开展经营活动）
北京大料国际影院有限责任公司	北京市北京经济技术开发区文化园东路6号1幢3层03F01号	100 万元	广播、电视、电影和影视录音制作业	电影放映；零售预包装食品、散装食品；组织文化艺术交流活动（演出除外）；设计、制作、代理、发布广告；提供会议及展览服务；销售日用品、鲜花、工艺品、文具用品。（依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。）
